relpath,hash,class,run,cache_file,x0,y0,x1,y1,roi_confident
Pass\251014_150205_A35W_18-1 [1024].bmp,df5a25ce970d3d358338c7e9dafa76aa,Pass,251014_150205,df5a25ce970d3d358338c7e9dafa76aa_v1_fefa1c62.png,193,679,2403,1340,True
Pass\251014_150205_A35W_18-2 [16].bmp,1b1486adff1618d55fc99c64b99bdf7b,Pass,251014_150205,1b1486adff1618d55fc99c64b99bdf7b_v1_fefa1c62.png,287,693,1958,1306,True
Pass\251014_150205_A35W_18-3 [262144].bmp,62e388e027c414fe57049e348f34f82b,Pass,251014_150205,62e388e027c414fe57049e348f34f82b_v1_fefa1c62.png,290,592,1965,1213,True
Pass\251014_150205_A35W_19-1 [1024].bmp,d2fd57cc348f4a2616adab45a82f3c2f,Pass,251014_150205,d2fd57cc348f4a2616adab45a82f3c2f_v1_fefa1c62.png,191,682,2310,1335,True
Pass\251014_150205_A35W_19-2 [16384].bmp,063acdffde46d1429f5963e534ceb0a0,Pass,251014_150205,063acdffde46d1429f5963e534ceb0a0_v1_fefa1c62.png,261,686,1962,1310,True
Pass\251014_150205_A35W_19-3 [262144].bmp,c36f5bb9506c4d3dafaa9dabd97a4d0e,Pass,251014_150205,c36f5bb9506c4d3dafaa9dabd97a4d0e_v1_fefa1c62.png,271,592,1972,1209,True
Pass\251014_150205_A35W_2-1 [16].bmp,954a5662d01af50a590c8bc609f4d2a0,Pass,251014_150205,954a5662d01af50a590c8bc609f4d2a0_v1_fefa1c62.png,165,662,2300,1317,True
Pass\251014_150205_A35W_2-2 [16].bmp,59d09dbb9350b48ea539f0824b83482a,Pass,251014_150205,59d09dbb9350b48ea539f0824b83482a_v1_fefa1c62.png,253,674,1958,1291,True
Pass\251014_150205_A35W_2-3 [262144].bmp,0c3094eaeef43413f85f91d0a0580b17,Pass,251014_150205,0c3094eaeef43413f85f91d0a0580b17_v1_fefa1c62.png,261,578,1948,1197,True
Pass\251014_150205_A35W_20-1 [1024].bmp,61e89b4d5f1c242ddd9bef0e28b3e2db,Pass,251014_150205,61e89b4d5f1c242ddd9bef0e28b3e2db_v1_fefa1c62.png,206,682,2213,1335,True
Pass\251014_150205_A35W_20-3 [262144].bmp,a10c73881a3911f6809be5375b5e4882,Pass,251014_150205,a10c73881a3911f6809be5375b5e4882_v1_fefa1c62.png,284,590,1981,1209,True
Pass\251014_150205_A35W_21-1 [1024].bmp,d0f7e49e5ea8689907d8f66603d11379,Pass,251014_150205,d0f7e49e5ea8689907d8f66603d11379_v1_fefa1c62.png,187,682,2378,1337,True
Pass\251014_150205_A35W_21-2 [16].bmp,6b4ddd2afa57632762b11741437660eb,Pass,251014_150205,6b4ddd2afa57632762b11741437660eb_v1_fefa1c62.png,280,695,1957,1308,True
Pass\251014_150205_A35W_21-3 [262144].bmp,813359a8a70fc4793c84b65ed0aabdaa,Pass,251014_150205,813359a8a70fc4793c84b65ed0aabdaa_v1_fefa1c62.png,291,596,1962,1217,True
Pass\251014_150205_A35W_22-1 [16].bmp,ff11a666e1f2db19cd1a01b25fde9c15,Pass,251014_150205,ff11a666e1f2db19cd1a01b25fde9c15_v1_fefa1c62.png,187,679,2324,1342,True
Pass\251014_150205_A35W_22-2 [16384].bmp,779ac90dd45bbeb02df5027173047418,Pass,251014_150205,779ac90dd45bbeb02df5027173047418_v1_fefa1c62.png,271,695,1961,1306,True
Pass\251014_150205_A35W_22-3 [262144].bmp,5e28240091d701e0e86127c175c4b1f5,Pass,251014_150205,5e28240091d701e0e86127c175c4b1f5_v1_fefa1c62.png,275,598,1965,1217,True
Pass\251014_150205_A35W_23-1 [1024].bmp,d3849e558b01cff292d7565ffd65fa20,Pass,251014_150205,d3849e558b01cff292d7565ffd65fa20_v1_fefa1c62.png,179,682,2337,1353,True
Pass\251014_150205_A35W_23-2 [16].bmp,0ebd2e4cb64306c8a2591e30032aa514,Pass,251014_150205,0ebd2e4cb64306c8a2591e30032aa514_v1_fefa1c62.png,290,705,1967,1316,True
Pass\251014_150205_A35W_23-3 [262144].bmp,81ac3b21108b271a8f1c33cafa252e79,Pass,251014_150205,81ac3b21108b271a8f1c33cafa252e79_v1_fefa1c62.png,301,609,1968,1220,True
Pass\251014_150205_A35W_24-1 [16].bmp,6eb031dbd6428d913150b16c64f6ee01,Pass,251014_150205,6eb031dbd6428d913150b16c64f6ee01_v1_fefa1c62.png,184,686,2313,1357,True
Pass\251014_150205_A35W_24-2 [16].bmp,fb1aba44af396a062999a0b7c39f4d0c,Pass,251014_150205,fb1aba44af396a062999a0b7c39f4d0c_v1_fefa1c62.png,260,696,1989,1320,True
Pass\251014_150205_A35W_24-3 [262144].bmp,baa6a4626fa0e8484dcedbae412dfc55,Pass,251014_150205,baa6a4626fa0e8484dcedbae412dfc55_v1_fefa1c62.png,285,598,1970,1222,True
Pass\251014_150205_A35W_25-2 [16].bmp,f47679fd40360d059ec4832420d2b8d8,Pass,251014_150205,f47679fd40360d059ec4832420d2b8d8_v1_fefa1c62.png,288,692,1952,1297,True
Pass\251014_150205_A35W_25-3 [262144].bmp,d5e33bfd3063302fafa9d85f1542a546,Pass,251014_150205,d5e33bfd3063302fafa9d85f1542a546_v1_fefa1c62.png,284,585,1981,1212,True
Pass\251014_150205_A35W_26-1 [1024].bmp,e18ca7afe7609d2925b1f25ac34403a3,Pass,251014_150205,e18ca7afe7609d2925b1f25ac34403a3_v1_fefa1c62.png,183,674,2406,1343,True
Pass\251014_150205_A35W_26-3 [262144].bmp,d2c8adf73e30a827a0e8cb6eee6a2e2f,Pass,251014_150205,d2c8adf73e30a827a0e8cb6eee6a2e2f_v1_fefa1c62.png,289,598,1960,1217,True
Pass\251014_150205_A35W_27-3 [262144].bmp,f1b12793503385afd82521d50305fa42,Pass,251014_150205,f1b12793503385afd82521d50305fa42_v1_fefa1c62.png,280,609,1977,1236,True
Pass\251014_150205_A35W_28-1 [1024].bmp,08c52d80f4dfe45dc55b2e56f9f3e218,Pass,251014_150205,08c52d80f4dfe45dc55b2e56f9f3e218_v1_fefa1c62.png,203,692,2340,1347,True
Pass\251014_150205_A35W_28-3 [262144].bmp,ea9999f7955014303a3341182f2d381f,Pass,251014_150205,ea9999f7955014303a3341182f2d381f_v1_fefa1c62.png,307,610,2010,1229,True
Pass\251014_150205_A35W_29-1 [1024].bmp,6bfa065dcee9ef7fc36d79bc707fc405,Pass,251014_150205,6bfa065dcee9ef7fc36d79bc707fc405_v1_fefa1c62.png,216,694,2241,1351,True
Pass\251014_150205_A35W_29-2 [16].bmp,fd1224b1519d3ded0323a339eaa5e51e,Pass,251014_150205,fd1224b1519d3ded0323a339eaa5e51e_v1_fefa1c62.png,286,707,1979,1318,True
Pass\251014_150205_A35W_29-3 [262144].bmp,6ad390f0c19c4ebda1fa1662062d551f,Pass,251014_150205,6ad390f0c19c4ebda1fa1662062d551f_v1_fefa1c62.png,296,602,2009,1223,True
Pass\251014_150205_A35W_3-1 [1024].bmp,d4b2549bbe126dc2fb3c4251f0754c1a,Pass,251014_150205,d4b2549bbe126dc2fb3c4251f0754c1a_v1_fefa1c62.png,189,667,2184,1328,True
Pass\251014_150205_A35W_3-2 [16].bmp,d53c046dff9260921d15a255d0686853,Pass,251014_150205,d53c046dff9260921d15a255d0686853_v1_fefa1c62.png,257,681,1942,1292,True
Pass\251014_150205_A35W_3-3 [262144].bmp,a6c3ffa50354b828800d5b44349699af,Pass,251014_150205,a6c3ffa50354b828800d5b44349699af_v1_fefa1c62.png,256,582,1965,1206,True
Pass\251014_150205_A35W_30-1 [16].bmp,b07e8bc68bda1c0135323c1df94ba505,Pass,251014_150205,b07e8bc68bda1c0135323c1df94ba505_v1_fefa1c62.png,223,702,2218,1357,True
Pass\251014_150205_A35W_30-2 [16].bmp,fcc41aa6525b8b9a21b019718bd61eaa,Pass,251014_150205,fcc41aa6525b8b9a21b019718bd61eaa_v1_fefa1c62.png,305,708,1976,1329,True
Pass\251014_150205_A35W_31-1 [1024].bmp,5487058c85eed0f1ff9222eb6d5b478e,Pass,251014_150205,5487058c85eed0f1ff9222eb6d5b478e_v1_fefa1c62.png,189,698,2344,1369,True
Pass\251014_150205_A35W_31-2 [16384].bmp,bd783066acfb71c6307563f0bc87ccb5,Pass,251014_150205,bd783066acfb71c6307563f0bc87ccb5_v1_fefa1c62.png,301,714,2006,1335,True
Pass\251014_150205_A35W_31-3 [262144].bmp,e4fc1bce5aa38354a4b016114a74db61,Pass,251014_150205,e4fc1bce5aa38354a4b016114a74db61_v1_fefa1c62.png,296,615,2012,1244,True
Pass\251014_150205_A35W_32-1 [1024].bmp,9c6ed7f2b540be3e12fb5dc82e6583ff,Pass,251014_150205,9c6ed7f2b540be3e12fb5dc82e6583ff_v1_fefa1c62.png,191,702,2416,1378,True
Pass\251014_150205_A35W_32-2 [16].bmp,e458338e94f291c00cc9c50ff369c945,Pass,251014_150205,e458338e94f291c00cc9c50ff369c945_v1_fefa1c62.png,278,716,1975,1337,True
Pass\251014_150205_A35W_32-3 [262144].bmp,5404b67ca4c1f3f9d6f88cecbaa985d6,Pass,251014_150205,5404b67ca4c1f3f9d6f88cecbaa985d6_v1_fefa1c62.png,289,626,1958,1247,True
Pass\251014_150205_A35W_33-1 [16].bmp,6c425c2f1118197463cda0df627d360d,Pass,251014_150205,6c425c2f1118197463cda0df627d360d_v1_fefa1c62.png,240,699,2216,1346,True
Pass\251014_150205_A35W_33-2 [16].bmp,1c2014c72662d8e762ef881082f16989,Pass,251014_150205,1c2014c72662d8e762ef881082f16989_v1_fefa1c62.png,205,711,2012,1324,True
Pass\251014_150205_A35W_33-3 [262144].bmp,fcd0e97030ad207a13d4fbaa3668f7df,Pass,251014_150205,fcd0e97030ad207a13d4fbaa3668f7df_v1_fefa1c62.png,324,626,2003,1231,True
Pass\251014_150205_A35W_34-1 [1024].bmp,e55fe8c48cf61b50d1707a90dee7d1a4,Pass,251014_150205,e55fe8c48cf61b50d1707a90dee7d1a4_v1_fefa1c62.png,173,700,2448,1371,True
Pass\251014_150205_A35W_34-2 [16].bmp,e36b6460d7d43ce083c9212871c9af5c,Pass,251014_150205,e36b6460d7d43ce083c9212871c9af5c_v1_fefa1c62.png,301,704,2022,1339,True
Pass\251014_150205_A35W_34-3 [262144].bmp,9be23bebeb9135e0801c3afa17a3eb1a,Pass,251014_150205,9be23bebeb9135e0801c3afa17a3eb1a_v1_fefa1c62.png,222,611,2005,1240,True
Pass\251014_150205_A35W_35-2 [16].bmp,22870eb3713de630bb9dabb1c1776222,Pass,251014_150205,22870eb3713de630bb9dabb1c1776222_v1_fefa1c62.png,304,712,1997,1333,True
Pass\251014_150205_A35W_36-2 [16384].bmp,c8f85bead07e2f683c1ff081544cbe3a,Pass,251014_150205,c8f85bead07e2f683c1ff081544cbe3a_v1_fefa1c62.png,295,708,1998,1332,True
Pass\251014_150205_A35W_36-3 [262144].bmp,7b76c4c1a52c84cac8a3a310b8286926,Pass,251014_150205,7b76c4c1a52c84cac8a3a310b8286926_v1_fefa1c62.png,310,622,1985,1246,True
Pass\251014_150205_A35W_37-2 [16].bmp,496d2b871877a7d3d7bbb89968638ba0,Pass,251014_150205,496d2b871877a7d3d7bbb89968638ba0_v1_fefa1c62.png,287,711,1992,1340,True
Pass\251014_150205_A35W_38-2 [16].bmp,d7f137fba33963bb425d93f8a62b3aca,Pass,251014_150205,d7f137fba33963bb425d93f8a62b3aca_v1_fefa1c62.png,291,709,2044,1318,True
Pass\251014_150205_A35W_38-3 [262144].bmp,fa298e066254944f4781c68055e18aad,Pass,251014_150205,fa298e066254944f4781c68055e18aad_v1_fefa1c62.png,302,613,1997,1222,True
Pass\251014_150205_A35W_39-2 [16384].bmp,0fde3afde1dba71ac98ba665f16f9f3d,Pass,251014_150205,0fde3afde1dba71ac98ba665f16f9f3d_v1_fefa1c62.png,290,708,1967,1311,True
Pass\251014_150205_A35W_39-3 [1].bmp,10187ed957cedcaac33298be64efdc87,Pass,251014_150205,10187ed957cedcaac33298be64efdc87_v1_fefa1c62.png,286,616,1995,1233,True
Pass\251014_150205_A35W_4-1 [16].bmp,97b978c28fc98250e1ce57c5cdf59dc1,Pass,251014_150205,97b978c28fc98250e1ce57c5cdf59dc1_v1_fefa1c62.png,209,656,2204,1311,True
Pass\251014_150205_A35W_4-2 [16].bmp,4810df163a454eaae9438d84e1a0fabe,Pass,251014_150205,4810df163a454eaae9438d84e1a0fabe_v1_fefa1c62.png,270,674,1945,1291,True
Pass\251014_150205_A35W_4-3 [262144].bmp,0254f7a91d46cff4ee54c639d3fd1f3b,Pass,251014_150205,0254f7a91d46cff4ee54c639d3fd1f3b_v1_fefa1c62.png,286,591,1947,1202,True
Pass\251014_150205_A35W_5-1 [16].bmp,7be6bf9986c3861e0f5a9d60052449cf,Pass,251014_150205,7be6bf9986c3861e0f5a9d60052449cf_v1_fefa1c62.png,189,661,2324,1322,True
Pass\251014_150205_A35W_5-2 [16].bmp,2de9e673466e4c97e308002338da54d8,Pass,251014_150205,2de9e673466e4c97e308002338da54d8_v1_fefa1c62.png,269,681,1956,1292,True
Pass\251014_150205_A35W_5-3 [262144].bmp,eaf1a57e209235e1ee2e48f4a79f3651,Pass,251014_150205,eaf1a57e209235e1ee2e48f4a79f3651_v1_fefa1c62.png,268,590,1965,1214,True
Pass\251014_150205_A35W_6-1 [1024].bmp,e75b6c7da295c9f23e3e5b7d2ef4ecdc,Pass,251014_150205,e75b6c7da295c9f23e3e5b7d2ef4ecdc_v1_fefa1c62.png,207,658,2412,1315,True
Pass\251014_150205_A35W_6-2 [16].bmp,17011d335696afbd66bdc001cd6b3784,Pass,251014_150205,17011d335696afbd66bdc001cd6b3784_v1_fefa1c62.png,293,678,1964,1283,True
Pass\251014_150205_A35W_6-3 [262144].bmp,ba18f9f779c146a18f14c9feee995492,Pass,251014_150205,ba18f9f779c146a18f14c9feee995492_v1_fefa1c62.png,286,574,1981,1209,True
Pass\251014_150205_A35W_7-1 [1024].bmp,353a8cb92434a4769528e7d71b9912ed,Pass,251014_150205,353a8cb92434a4769528e7d71b9912ed_v1_fefa1c62.png,173,661,2394,1326,True
Pass\251014_150205_A35W_7-2 [16].bmp,30166aca16e30188cee4af9622efe507,Pass,251014_150205,30166aca16e30188cee4af9622efe507_v1_fefa1c62.png,274,672,1971,1289,True
Pass\251014_150205_A35W_7-3 [262144].bmp,f983d29fab1e5ee07c9d12dc2b1b84bb,Pass,251014_150205,f983d29fab1e5ee07c9d12dc2b1b84bb_v1_fefa1c62.png,266,574,1975,1195,True
Pass\251014_150205_A35W_8-2 [16384].bmp,9e3519c478eb1d1a97f1aacce7997d07,Pass,251014_150205,9e3519c478eb1d1a97f1aacce7997d07_v1_fefa1c62.png,265,671,1932,1284,True
Pass\251014_150205_A35W_8-3 [262144].bmp,67ef141594aee638e4095b541cfbf5e6,Pass,251014_150205,67ef141594aee638e4095b541cfbf5e6_v1_fefa1c62.png,267,575,1952,1188,True
Pass\251014_150205_A35W_9-2 [16].bmp,4ed54e9fe0a14a792051338368058435,Pass,251014_150205,4ed54e9fe0a14a792051338368058435_v1_fefa1c62.png,287,678,1954,1297,True
Pass\251014_150205_A35W_9-3 [262144].bmp,8f32640fe5251cf6c5b8f6ff9a6962ec,Pass,251014_150205,8f32640fe5251cf6c5b8f6ff9a6962ec_v1_fefa1c62.png,286,585,1961,1194,True
Pass\251016_150942_A35W_1-2 [16].bmp,f8b46958fbd6b23ad043d7274d8dc00a,Pass,251016_150942,f8b46958fbd6b23ad043d7274d8dc00a_v1_fefa1c62.png,266,667,1979,1280,True
Pass\251016_150942_A35W_1-3 [262144].bmp,3525f1b510d38965eea9ac1109f2a2c6,Pass,251016_150942,3525f1b510d38965eea9ac1109f2a2c6_v1_fefa1c62.png,256,578,2125,1202,True
Pass\251016_150942_A35W_10-2 [16384].bmp,a0a089bb5aca5882f9b8ef47f3d45183,Pass,251016_150942,a0a089bb5aca5882f9b8ef47f3d45183_v1_fefa1c62.png,254,676,1970,1295,True
Pass\251016_150942_A35W_10-3 [262144].bmp,06cf0be9f268aebcfa9a2aee695f81fc,Pass,251016_150942,06cf0be9f268aebcfa9a2aee695f81fc_v1_fefa1c62.png,257,581,1976,1212,True
Pass\251016_150942_A35W_11-2 [16].bmp,8d7a43eef9cd7321842f9d4c0163972f,Pass,251016_150942,8d7a43eef9cd7321842f9d4c0163972f_v1_fefa1c62.png,259,676,1930,1293,True
Pass\251016_150942_A35W_11-3 [262144].bmp,63bd7b3e3d495927b105f90664a58e4e,Pass,251016_150942,63bd7b3e3d495927b105f90664a58e4e_v1_fefa1c62.png,249,578,1968,1197,True
Pass\251016_150942_A35W_12-2 [16384].bmp,051c996843fa3723d41a5a03280763fd,Pass,251016_150942,051c996843fa3723d41a5a03280763fd_v1_fefa1c62.png,254,682,1951,1303,True
Pass\251016_150942_A35W_12-3 [262144].bmp,e0ce7ea6d069e6cbf45d397c7d279e82,Pass,251016_150942,e0ce7ea6d069e6cbf45d397c7d279e82_v1_fefa1c62.png,255,585,1976,1216,True
Pass\251016_150942_A35W_13-2 [16].bmp,c89054f9d6435547774ea3a59c3f51c2,Pass,251016_150942,c89054f9d6435547774ea3a59c3f51c2_v1_fefa1c62.png,237,682,1960,1299,True
Pass\251016_150942_A35W_13-3 [262144].bmp,9d7f5d409bc119c5d2d0c4767c69fdbb,Pass,251016_150942,9d7f5d409bc119c5d2d0c4767c69fdbb_v1_fefa1c62.png,238,585,1965,1212,True
Pass\251016_150942_A35W_14-1 [1024].bmp,6b81c780b2234b07eeb1861fa12d5e85,Pass,251016_150942,6b81c780b2234b07eeb1861fa12d5e85_v1_fefa1c62.png,195,691,2353,1354,True
Pass\251016_150942_A35W_14-2 [16].bmp,d716bd6b6f4de44b89a07c1904bda3cb,Pass,251016_150942,d716bd6b6f4de44b89a07c1904bda3cb_v1_fefa1c62.png,278,698,1973,1319,True
Pass\251016_150942_A35W_14-3 [1].bmp,26a727f695858dbe158ee1558efe1aa2,Pass,251016_150942,26a727f695858dbe158ee1558efe1aa2_v1_fefa1c62.png,284,601,2000,1230,True
Pass\251016_150942_A35W_15-1 [1024].bmp,2f40c57bdd34dc00ac586d85e254e0c3,Pass,251016_150942,2f40c57bdd34dc00ac586d85e254e0c3_v1_fefa1c62.png,207,688,2242,1343,True
Pass\251016_150942_A35W_15-2 [16].bmp,0f1e0a8d5bce46a28e6ef45a5b2a0a55,Pass,251016_150942,0f1e0a8d5bce46a28e6ef45a5b2a0a55_v1_fefa1c62.png,276,693,1985,1320,True
Pass\251016_150942_A35W_15-3 [262144].bmp,a7d5cb697a7217f44ce0f79cc1746392,Pass,251016_150942,a7d5cb697a7217f44ce0f79cc1746392_v1_fefa1c62.png,293,597,1996,1226,True
Pass\251016_150942_A35W_16-1 [16].bmp,ffa2004867d80f90b89e0df487c50868,Pass,251016_150942,ffa2004867d80f90b89e0df487c50868_v1_fefa1c62.png,203,683,2205,1333,True
Pass\251016_150942_A35W_16-2 [16].bmp,33a32fa8601b88d2644e2eea3176d62d,Pass,251016_150942,33a32fa8601b88d2644e2eea3176d62d_v1_fefa1c62.png,275,692,1994,1311,True
Pass\251016_150942_A35W_16-3 [262144].bmp,1412e5ca1dffa643c4d793eff655e62d,Pass,251016_150942,1412e5ca1dffa643c4d793eff655e62d_v1_fefa1c62.png,287,597,1977,1226,True
Pass\251016_150942_A35W_17-1 [1024].bmp,a055ea62aa712ed3b1ecfa9902ca5741,Pass,251016_150942,a055ea62aa712ed3b1ecfa9902ca5741_v1_fefa1c62.png,205,685,2272,1346,True
Pass\251016_150942_A35W_17-2 [16].bmp,dd88cd8d88dae8a5311230b7129ddae6,Pass,251016_150942,dd88cd8d88dae8a5311230b7129ddae6_v1_fefa1c62.png,276,696,2025,1317,True
Pass\251016_150942_A35W_17-3 [262144].bmp,61fa6b8ef5606e2ccbae19c9cd4e84fe,Pass,251016_150942,61fa6b8ef5606e2ccbae19c9cd4e84fe_v1_fefa1c62.png,284,589,2063,1216,True
Pass\251016_150942_A35W_18-2 [16].bmp,220b4ae8f128f5c09e06aff48326b2d7,Pass,251016_150942,220b4ae8f128f5c09e06aff48326b2d7_v1_fefa1c62.png,272,692,1969,1309,True
Pass\251016_150942_A35W_19-1 [1024].bmp,dea3393f78c94f3d28bab699f62564a9,Pass,251016_150942,dea3393f78c94f3d28bab699f62564a9_v1_fefa1c62.png,223,683,2206,1328,True
Pass\251016_150942_A35W_19-2 [16].bmp,c22973e2fad7bbdac394004316af4736,Pass,251016_150942,c22973e2fad7bbdac394004316af4736_v1_fefa1c62.png,272,693,1983,1322,True
Pass\251016_150942_A35W_19-3 [262144].bmp,dedb3ea62a4758fc63608e529a7a64bf,Pass,251016_150942,dedb3ea62a4758fc63608e529a7a64bf_v1_fefa1c62.png,317,603,2004,1230,True
Pass\251016_150942_A35W_2-1 [1024].bmp,f3802818b038d040cd2339d6814f7e5d,Pass,251016_150942,f3802818b038d040cd2339d6814f7e5d_v1_fefa1c62.png,203,661,2205,1308,True
Pass\251016_150942_A35W_2-2 [16].bmp,0124e02d74f057a733b3be33fe8d6bdd,Pass,251016_150942,0124e02d74f057a733b3be33fe8d6bdd_v1_fefa1c62.png,256,669,2057,1282,True
Pass\251016_150942_A35W_2-3 [262144].bmp,20a64a4ce0ba2988e2bb39a17967ce6c,Pass,251016_150942,20a64a4ce0ba2988e2bb39a17967ce6c_v1_fefa1c62.png,243,581,2136,1208,True
Pass\251016_150942_A35W_20-1 [1024].bmp,cf84e5c1c92c68d52e96701b077ee890,Pass,251016_150942,cf84e5c1c92c68d52e96701b077ee890_v1_fefa1c62.png,178,686,2273,1343,True
Pass\251016_150942_A35W_20-2 [16].bmp,a1834c119804a0b32767a2c35ac01967,Pass,251016_150942,a1834c119804a0b32767a2c35ac01967_v1_fefa1c62.png,249,694,1968,1313,True
Pass\251016_150942_A35W_20-3 [262144].bmp,cabe66e8b266c9f3df054d067c0e5cae,Pass,251016_150942,cabe66e8b266c9f3df054d067c0e5cae_v1_fefa1c62.png,247,599,1970,1226,True
Pass\251016_150942_A35W_21-2 [16].bmp,cb53adf6446870a7fb893528a4f0265e,Pass,251016_150942,cb53adf6446870a7fb893528a4f0265e_v1_fefa1c62.png,291,705,1976,1316,True
Pass\251016_150942_A35W_22-2 [16384].bmp,0e644f036873df0d253c4d60cc391b13,Pass,251016_150942,0e644f036873df0d253c4d60cc391b13_v1_fefa1c62.png,294,699,1971,1312,True
Pass\251016_150942_A35W_22-3 [262144].bmp,571f6b8df88ba685163a4396da7b69cc,Pass,251016_150942,571f6b8df88ba685163a4396da7b69cc_v1_fefa1c62.png,283,595,1973,1224,True
Pass\251016_150942_A35W_23-2 [16].bmp,a1f2cbbf4a7ff9b260b9d306b3ec1b9d,Pass,251016_150942,a1f2cbbf4a7ff9b260b9d306b3ec1b9d_v1_fefa1c62.png,254,690,1963,1309,True
Pass\251016_150942_A35W_24-1 [1024].bmp,8f704159e55051420272c72de8bf7f0c,Pass,251016_150942,8f704159e55051420272c72de8bf7f0c_v1_fefa1c62.png,176,681,2321,1326,True
Pass\251016_150942_A35W_24-2 [16].bmp,c74f97eb4f53ee2af97da876c4cb1695,Pass,251016_150942,c74f97eb4f53ee2af97da876c4cb1695_v1_fefa1c62.png,280,685,1975,1298,True
Pass\251016_150942_A35W_24-3 [262144].bmp,45ffac29d79c001a7013a0c417d5d943,Pass,251016_150942,45ffac29d79c001a7013a0c417d5d943_v1_fefa1c62.png,286,595,1979,1206,True
Pass\251016_150942_A35W_25-2 [16].bmp,5c8ce5321348fbf4e841f9b81641771f,Pass,251016_150942,5c8ce5321348fbf4e841f9b81641771f_v1_fefa1c62.png,263,694,1968,1313,True
Pass\251016_150942_A35W_25-3 [262144].bmp,1b7aaeb3571c48813c862ed9f4609720,Pass,251016_150942,1b7aaeb3571c48813c862ed9f4609720_v1_fefa1c62.png,269,599,2008,1212,True
Pass\251016_150942_A35W_26-1 [1024].bmp,688571d65737183e53cf81fe4466ea38,Pass,251016_150942,688571d65737183e53cf81fe4466ea38_v1_fefa1c62.png,197,683,2194,1344,True
Pass\251016_150942_A35W_27-1 [1024].bmp,eb94ad35d0f56c90bc4fcbf05a763f1c,Pass,251016_150942,eb94ad35d0f56c90bc4fcbf05a763f1c_v1_fefa1c62.png,201,700,2302,1353,True
Pass\251016_150942_A35W_28-2 [16].bmp,90527bd91d8882a9310542e4f253adb5,Pass,251016_150942,90527bd91d8882a9310542e4f253adb5_v1_fefa1c62.png,297,712,2000,1331,True
Pass\251016_150942_A35W_28-3 [262144].bmp,fd8986ef73536b5416b2659417eec2f6,Pass,251016_150942,fd8986ef73536b5416b2659417eec2f6_v1_fefa1c62.png,315,617,2088,1246,True
Pass\251016_150942_A35W_29-3 [262144].bmp,08616e587fe1b1640ba10601f2592efe,Pass,251016_150942,08616e587fe1b1640ba10601f2592efe_v1_fefa1c62.png,291,621,1978,1252,True
Pass\251016_150942_A35W_3-2 [16].bmp,790b4a6dbd5396e449dd7d07a4282bd2,Pass,251016_150942,790b4a6dbd5396e449dd7d07a4282bd2_v1_fefa1c62.png,244,677,1975,1308,True
Pass\251016_150942_A35W_3-3 [262144].bmp,f25c61f34f80fc654fada8edde8b3f51,Pass,251016_150942,f25c61f34f80fc654fada8edde8b3f51_v1_fefa1c62.png,242,585,1991,1212,True
Pass\251016_150942_A35W_30-2 [16].bmp,4094dbce70719ab32e911041caee7271,Pass,251016_150942,4094dbce70719ab32e911041caee7271_v1_fefa1c62.png,302,711,2033,1338,True
Pass\251016_150942_A35W_30-3 [262144].bmp,c19e5c32b90cac324b6986f1899b9ab8,Pass,251016_150942,c19e5c32b90cac324b6986f1899b9ab8_v1_fefa1c62.png,270,617,2103,1248,True
Pass\251016_150942_A35W_31-2 [16].bmp,6cada7c93f713c0f0a263555d4e83dec,Pass,251016_150942,6cada7c93f713c0f0a263555d4e83dec_v1_fefa1c62.png,275,709,1998,1340,True
Pass\251016_150942_A35W_31-3 [262144].bmp,d57383c5d63627cc0f88bffd65aba271,Pass,251016_150942,d57383c5d63627cc0f88bffd65aba271_v1_fefa1c62.png,298,610,1991,1234,True
Pass\251016_150942_A35W_32-1 [1024].bmp,b1a99308e5aee34f3add45a1158111a1,Pass,251016_150942,b1a99308e5aee34f3add45a1158111a1_v1_fefa1c62.png,215,697,2321,1358,True
Pass\251016_150942_A35W_32-3 [262144].bmp,65fe201c0d713a6d5382e9a7df49a87b,Pass,251016_150942,65fe201c0d713a6d5382e9a7df49a87b_v1_fefa1c62.png,304,612,1999,1247,True
Pass\251016_150942_A35W_33-2 [16].bmp,235786f1bd14b4960670a4aa0b258692,Pass,251016_150942,235786f1bd14b4960670a4aa0b258692_v1_fefa1c62.png,272,700,2053,1321,True
Pass\251016_150942_A35W_33-3 [262144].bmp,0504918f4b7880a574971ad6ef2279be,Pass,251016_150942,0504918f4b7880a574971ad6ef2279be_v1_fefa1c62.png,297,613,1980,1242,True
Pass\251016_150942_A35W_34-1 [1024].bmp,5dd1339caf8e83fcc3bbd2446c418e45,Pass,251016_150942,5dd1339caf8e83fcc3bbd2446c418e45_v1_fefa1c62.png,212,702,2285,1355,True
Pass\251016_150942_A35W_35-1 [1024].bmp,16da48aef46b540218155ceedd23d0d6,Pass,251016_150942,16da48aef46b540218155ceedd23d0d6_v1_fefa1c62.png,200,702,2225,1355,True
Pass\251016_150942_A35W_35-3 [262144].bmp,2f1efbca2935873502fe1acda8e57d0c,Pass,251016_150942,2f1efbca2935873502fe1acda8e57d0c_v1_fefa1c62.png,285,609,1975,1240,True
Pass\251016_150942_A35W_36-2 [16].bmp,3138c496547e2255b0b0a985652b8c81,Pass,251016_150942,3138c496547e2255b0b0a985652b8c81_v1_fefa1c62.png,278,708,1975,1327,True
